index,group,shipper_name,first3_addresses,set,Latitude,Longitude
304598,373.0,NUCO E I G KOSYL S J,UL GEODETOW 4 ; UL GEODETOW 4 WOLOMIN 05-200 PL,test,52.357922127637,21.254274855021
686395,373.0,NUCO E I G KOSYL SP J,GEODETOW 4 ; GEODETOW 4 WOLOMIN 05-200 PL ; UL GEODETOW 4 WOLOMIN 05-200 PL,test,52.357922127637,21.254274855021
444005,373.0,NUCO E I G KOSYL SPOLKA JAWN,UL GEODETOW 4,test,0.0,0.0
187153,,NUCO INC,150 CURTIS DRIVE,test,0.0,0.0
209355,,NUCO INTERNATIONAL LTD,5 COPSE DRIVE VILLIERS COURT COVENTRY CV5 9RG GB,val,52.434216822284,-1.605069560881
399972,,NUCO SP Z O O,GEODETOW 4 ; GEODETOW 4 WOLOMIN 05-200 PL,val,52.357922127637,21.254274855021
613029,,NUCOIL INDUSTRIES CO LTD,1F NO 49 XIWEI STREET SANCHONG DIST ;  NO 66 LANE 642 TUNG WAN SHOU RD GUISHAN DIST TAOYUAN CITY TW,val,25.009137017191,121.378930807756
209356,,NUCOR CORP,7380 W SAND LAKE RD STE 135 ORLANDO FL 32819 ; 7380 W SAND LAKE RD STE 135 ORLANDO FL 32819 US,test,28.449310012371,-81.481544012894
723177,,NUCOR TUBULAR PRODUCTS INC,BIRMINGHAM DIVISION 3525 RICHARD ARBIRMINGHAM AL 35201 UNITED STATES,test,32.644649114455,-85.425890705406
62798,,NUCORE ENVIROMENTAL SERVICES,6410 LONG DRIVE HOUSTON TX 77087,val,29.689205931355,-95.312600562029
26278,,NUCTECH CO LTD,2 F BLOCK A TONG FANG BUILDING SHUANGQINGLU HAIDIAN DISTRICT BEIJING 100084 PEOPLE S REPUBLIC OF CHINA ;  2/F BLOCK A TONG FANG BLDG SHUANGQINGLU HAIDIAN DISTRICT ;  2/F BLOCK A TONG FANG BUILDING SHUANGQINGLU HAIDIAN DISTRICT,val,40.03102,116.22108
26279,,NUCTECH WARSAW CO LTD,SP Z O O UL EMILII PLATER 53 WARSZAWA,test,52.233504132476,21.002102783416
642554,,NUDEC S A,24 - 28 CALLE PINTOR VILACINCA - PGPOLINYA CT 08213 SPAIN ; PINTOR VILA CINCA 24-28 ; PINTOR VILA CINCA 24-28 08213 POLINYA BARCELONA SPAIN,val,41.546077541851,2.157070212861
41072,,NUDIE JEANS MARKETING AB,VASTRA HAMNGATAN 6 GOTEBORG 411 17 SE ; VASTRA HAMNGATAN 6 GOTEBORG 41117 SE,val,57.705281897311,11.963414629904
723178,374.0,NUDISCO S L U,POL IND EL REGADIU C/ COMARCA DE ELS PORTS 14 46880 BOCAIRENT VALENCIA,test,38.753145443093,-0.623962468216
598422,374.0,NUDISCO SL,POLIGONO INDUSTRIAL REGADIU COMARCA DELS PORTS 14 46880 BOCAIRENT,test,38.748224852024,-0.632811226245
187154,,NUDO LTD,8 GREAT JAMES S,test,0.0,0.0
326376,,NUDURA CORP,27 HOOPER ROAD BARRIE L4N 9S3 ON CA,test,44.335076508268,-79.673594320041
532262,,NUECES Y MAS S DE R L,BARRIO SAN RAMON ENFRENTE DE BENEFICIO SAAR SIGUATEPEQUE ; RTN0501-9019-095789 BARRIO SAN RAMON,val,-30.8185337,-58.2498707
289933,375.0,NUEL EXPRESS LLC,4544 PLATEAU DR FAIRFAX VA 22030 ; C/O CHINA SPECIAL METALS LIMITED ROOM 701-703 KAI TAK COMMERCIAL BUILDING 317 DES VOEUX ROAD CENTRAL HONG KONG,val,38.85368226974,-77.370272976053
502749,375.0,NUEL EXPRESS LLC C/O,SPRING METAL LLC 6545 OLDE ATLANTA PKWY SUWANEE GA 30024,val,34.08986628246,-84.118858885075
26280,,NUELIN EUSTACE,25 BROADOAKS DR,val,0.0,0.0
187155,376.0,NUELLA SAMUELS,88 BUCHANAN DR,val,0.0,0.0
436508,376.0,NUELLA SAMUELSX,88 BUCHANAN DR,val,0.0,0.0
48311,376.0,NUELLA SARRUELS,88 BUCHANAN DR,val,0.0,0.0
143595,,NUEMO PIOTR MARTUS,24/8 UL JANA SOBIESKIEGO KRAKOW MA 31-136 PL,val,50.069055375675,19.930634796587
172577,377.0,NUENERGY STORAGE TECHNOLOGIES LIMIT 17TH,FLOOR SIU YING BUILDING 151- 155 QUEENS RD HONG KONG CN ; FLOOR SIU YING BUILDING 151-155 QUEENS RD HONG KONG CN ; FLOOR SIU YING BUILDING 151-155 QUEENS RDHONG KONG,val,22.2843945363,114.153636812304
620364,377.0,NUENERGY STORAGE TECHNOLOGIES LTD,17TH FLOOR SIU YING BUILDING 151- 155 QUEENS RD HONG KONG,val,22.2843945363,114.153636812304
114275,,NUERA AIR,3695 DESSERTE DES LAURENTID LAVAL QUEBEC CANADA H7L 3H7 TEL: 450 622-9000 FAX: 450 622-7 WWW NUERA-AIR COM ; 3695 DESSERTE DES LAURENTIDES LAVAL QC CANADA H7L 3H7,val,45.582416814557,-73.759713868499
502750,,NUERA INTERNATIONAL LTD,9F NO 150 SEC 6 NANJING EAST ROAD,val,0.0,0.0
664537,378.0,NUERNBERGER SPIELKARTEN VERLAG,GMBH FORSTHAUSSTR 3-5 90768 FUERTH,val,49.463576990861,10.973922997235
635060,378.0,NUERNBERGER SPIELKARTEN VERLAG GMBH,FORSTHAUSSTR 3-5 FUERTH 90768 DE ; FORSTHAUSSTRASSE 3-5,val,49.463576990861,10.973922997235
48312,,NUERT SRL,VIA CODIS 5 A CUSANO DI ZOPPOLA 33080 IT,val,45.949038912518,12.745841989641
532263,,NUESSLE GMBH & CO,KG ISOLIERMITTEL F R H RTETECHNIK ISELSHAUSER STR 55 NAGOLD 72202 DE,test,48.539447983978,8.724160002882
517503,,NUESSLI DEUTSCHLAND GMBH,ROTHGRUND 6,val,47.438753251,7.683429481
708467,,NUESSLI SCHWEIZ AG,HAUPTSTRASSE 36,val,51.5831672,6.2461459
480656,,NUETECH LLC,28 VIA TIMON ; 28 VIA TIMON SAN CLEMENTE CA 92673,val,33.482606994679,-117.584528987102
319195,,NUETEQ TECHNOLOGY INC,11 F NO 112 SEC 1 ZHONGXIAO E RD ZHONGZHENG DIST ; 11F NO 112 SEC 1 CHUNGHSIAO E ROAD TAIPEI TAIWAN ; 11F NO 112 SEC 1 CHUNGHSIAO E ROAD TAIPEI TAIWAN R O C,test,25.044125008883,121.525248997624
502751,379.0,NUEVA ALAPLANA CERAMICA S L U,POL IND ELS PLANS C/PINET 1 CHIL CHES CASTELLO COMUNIDAD VALENCIAN A SPAIN 12592,test,39.789885194652,-0.173930325048
341106,379.0,NUEVA ALAPLANA CERAMICA SLU,POLIGONO INDUSTRIAL EL PLANS CALLE PINET NO1 CHILCHES,test,39.788888604073,-0.174392298804
554274,379.0,NUEVA ALAPLANA S L,POL IND ELS PLANS CALLE PINET N1 12592 CHILCHES - CASTELLON - SPAIN TEL 964583434 FAX 964583263 ; POL INDUSTRIAL ELS PLANS CALLE PINECHILCHES VC 12592 SPAIN,test,39.790867201739,-0.17604487367
165325,379.0,NUEVA ALAPLANA S L U,1 POL IND ELS PLANS C/EL PINET CHILCHES ; C/ CAMI DE CABRES KM 1 CENTRO LOGISTICO 1 ; C/ PINET 1 CHILCHES 12592 CHILCHES,test,39.790867201739,-0.17604487367
642555,379.0,NUEVA ALAPLANA SL,1 PARTIDA PINET CHILCHES 12592 ; POL INDUSTRIAL ELS PLANS CALLE PINET 1 CHILCHES 12592 CASTELLON ; POLIGNO INDUSTRIAL PARTIDA PINET 12592 CHILCHES,test,39.7807212,-0.1875777
370422,379.0,NUEVA ALAPLANA SLU,1 PARTIDA PINET CHILCHES 12592 ; 1 POL IND ESL PLANS C/EL PINET 1 CHILCHES ; C EL PINET 1 P I ELS PLANS CHILCHES 12592 ES,test,39.7807212,-0.1875777
128845,380.0,NUEVA CERAMICA NEWKER,CALLE STA MAGDALENA DE PULPIS 10 CASTELLO DE LA PLANA SPAIN,test,39.979183566747,-0.074185123702
231354,380.0,NUEVA CERAMICA NEWKER CA S L,C GRECIA 63-1D CASTELLON DE LA PLANA VC 12006 SPAI ; CL SANTA MAGDALENA DE PULPIS 10 12006 CASTELLON SPAIN PH 964914001 ; CL SANTA MAGDALENA DEL PULPIS 10 12006 CASTELLON CASTELLON SPAIN PH:964 914 001 FX:964 914 005,test,39.979183566747,-0.074185123702
583842,380.0,NUEVA CERAMICA NEWKER CA SL,CALLE SANTA MADALENA DE PUPILS 10 12006 CASTELLON SPAIN ; CL SANTA MAGDALENA DE PULPIS 10 12006 CASTELLON DE LA PLANA SPAIN ; CL SANTA MAGDALENA DE PULPIS 10 12006 CASTELLON SPAIN,test,39.980980472406,-0.078516126853
333724,380.0,NUEVA CERAMICA NEWKER COSTA DE AZAH,C GRECIA 63 CASTELLON 12000 ES ; C/SANTA MAGDALENA DE PULPIS 10,test,39.979183566747,-0.074185123702
649867,380.0,NUEVA CERAMICA NEWKER COSTA DE AZAH CALLE GRECIA,NO 63 NAVE 1D,test,45.746086497669,8.43875897053
297359,380.0,NUEVA CERAMIVA NEWKER COS,CL SANTA MAGDALENA DE PULPIS 10 ; CL SANTA MAGDALENA DE PULPIS 10 CASTELLON,test,40.3552858,0.3013446
583843,,NUEVA ERA INTERIORES SL,CALLE VELAZQUEZ 86 D ; VELAZQUEZ 86 D,val,-34.038329216214,-54.277713136034
693691,381.0,NUEVA GENERACION DE MANUFACTURAS SA,AV TEZOZOMOC 239 FRACC INDUSTRIAL SAN ANTONIO,val,19.478737926876,-99.199388100811
150864,381.0,NUEVA GENERACION MANUFACTURAS,AV TEZOZOMOC 239 FRACC INDUSTRIAL SAN ANTONIO,val,19.478737926876,-99.199388100811
502752,381.0,NUEVA GENERACION MANUFACTURAS S A,TEZOZOMOC 239 FRACC IND SAN ANTONI MEXICO CITY 2760 MX ; TEZOZOMOC NO 239 FRACC IND SAN,val,19.479111060258,-99.198881871625
341107,381.0,NUEVA GENERACION MANUFACTURAS S A DE C V,AV TEZOZOMOC 239 FRACC INDUSTRIAL SAN ANTONIO AZAPOTZALCO CP 02760 CDMZ MXICO NGM0204229P8 LUPITA MORALES ;  AV TEZOZOMOC NO 239 COLONIA FRACCIONAMIENTO INDUSTRIAL SAN ANTONIO AZCAPOTLZALCO CMX 02760 ;  TEZOZOMOC 239 FRACC IND SAN ANTONIO AZCAPOTZALCO 2760 CDMX,val,19.479111060258,-99.198881871625
114276,381.0,NUEVA GENERACION MANUFACTURAS SA,AV TEZOZOMOC 239 FRACC INDUSTRIAL SAN ANTONIO AZCAPOTZALCO 02760 CDMX MEXICO ; AV TEZOZOMOC FRACCIONAMENTO INDUSTRIAL SAN ANTONIO CIUDAD DE MEXICO MEXICO CP 02760 ; AV TEZOZOMOC FRACCIONAMIENTO INDUSTRIAL SAN ANTONIO CIUDAD DE MEXICO MEXICO CP 02760,val,19.479111060258,-99.198881871625
569125,381.0,NUEVA GENERACION MANUFACTURAS SA DE,AV TEZOZOMOC 239 FRACC IND SAN ANTONIO DEL AZCAPOTZALCO ; TEZOZOMOC 239 FRACC IND SAN ANTONIO AZCAPOTZALCO 02760 CDMX CTO: JESSICA ROJAS,val,19.479111060258,-99.198881871625
554275,381.0,NUEVA GENERACION MANUFACTURAS SA DE AV TEZOZOMOC,NO 239 COL FRACC IND SAN ANTONIO ;  NO 239 FRACC IND MEXICO CITY 02760 MX,val,19.384890338012,-99.180946102963
165326,381.0,NUEVA GENERACION MANUFACTURAS SA DE CV,AV TEZOZMOC 239 FRACC INDUSTRIALSAN ANTONIO CP 02760 AZCAPOTZALCO CIUDAD DE MEXICO NGM0204229P8 ;  AV TEZOZOMOC 239 FRACC INDUSTRIAL SAN ANTONIO ;  AV TEZOZOMOC 239 FRACC INDUSTRIAL SAN ANTONIO AZCAPOTZALCO,val,19.479111060258,-99.198881871625
114277,381.0,NUEVA GENERACION MANUFACTURAS SA TEZOZOMOC,NO 239,val,-33.0419349,-71.5889722
238623,381.0,NUEVA GENERACION MAUFACTURAS SA DE,AV TEZOZOMOC 239,val,19.4886605,-99.1983705
231355,382.0,NUEVA HERRAMEINTA DE CORTE NECO,B URKIZUARAN S N,val,43.125610558545,-2.536236930055
569126,382.0,NUEVA HERRAMIENTA DE CORTE S A,B URKIZUARAN S N,val,43.125610558545,-2.536236930055
194624,,NUEVA IBEROCERAMICA SLU,CV-16 KM 11 ALCORA 12110 ES,test,40.051573370607,-0.171152344053
458692,,NUEVA INCAL S A,-ESA48415350 GOIKOIBARRA 24 48300 GERNIKA-BIZKAIA SPAIN CIF CONTACTO: MANUEL TORRICO ; CIF - ESA48415350 GOIKOIBARRA 24 GERNIKA BIZKAIA SPAIN TFNO -34946251712 ; GOIKOIBARRA 24 48300 GERNIKA BIZKAIA ESPANA CIF ESA48415350,val,43.31667,-2.68333
569127,383.0,NUEVA MATACAPAN TABACOS,AV TABAMEX S/N LETRA C ESQ CARRE VERACRUZ VL 95810 MEXICO,test,18.441790360232,-95.177859750193
84665,383.0,NUEVA MATACAPAN TABACOS S A,DE C AV TABAMEX S/N LETRA C ESQ VERACRU Z VERACRUZ-LLAVE MEXICO,test,19.200334,-96.1389259
92061,383.0,NUEVA MATACAPAN TABACOS S A DE C V,AV TABAMEX S/N LETRA C ESQ CARRETERA COSTERA DEL GOLFO SIHUAPAN VER C P 95810 TAX ID NMT920818519 ATN HECTOR MARTINEZ,test,18.4359989,-95.1772214
701031,383.0,NUEVA MATACAPAN TABACOS SA DE CV,AVENIDA TABAMEX S N LETRA C ESQUIN SIHUAPAN 95810 MX ;  AVENIDA TABAMEX SN INT C COL SIHUA PAN CENTRO SIHUAPAN 95810 MX,test,18.437961124434,-95.176289767062
245977,384.0,NUEVA TECNOLOGIA EN ALIMENTACION,AV DE LAS FUENTES 14 PARQUE INDUSTRIAL BERNARDO QUINTANA EL MARQUES C P 76246 QUERETARO MEXICO TAX ID NTA931214IJ6 ; RFC NTA931214IJ6 AV DE LAS FUENTES 14 PARQUE INDUSTRIAL BERNARDO QUINTANA EL MARQUES C P 76246 QUERETARO,val,20.569924856801,-100.27348485788
370423,384.0,NUEVA TECNOLOGIA EN ALIMENTACION R F C NTA931214IJ6 AV DE LAS FUENTES,NO 14 PARQUE INDUSTRIAL BERNARDO QUINTANA EL MARQU S,val,20.5725986,-100.2644669
223975,384.0,NUEVA TECNOLOGIA EN ALIMENTACION S A DE C V,R F C NTA931214IJ6 AV DE LAS FUENTES NO 14 PARQUE ;  R F C NTA931214IJ6 CP 76246 AV DE LAS FUENTES NO 14,val,20.569924856801,-100.27348485788
165327,384.0,NUEVA TECNOLOGIA EN ALIMENTACION SA DE CV,RFC NTA931214IJ6 AV DE LAS FUENTES 14 PARQUE INDUSTRIAL BERNARDO QUINTANA EL MARQUES C P 76246 QUERETARO MEXICO,val,20.569924856801,-100.27348485788
341108,385.0,NUEVA TEXTURA S L,CL TRAMA NR 7 46870 ONTINYENT VA LENCIA SPAIN ONTENIENTE VALENCIA COMUNIDAD VALENCIANA SPAIN TELEX,test,38.832918463283,-0.579370250302
33624,385.0,NUEVA TEXTURA SL,C/ TRAMA 7 POL IND EL PLA 46870 ONTINYENT SPAIN,test,38.832918463283,-0.579370250302
657200,,NUEVAS PINTURAS DEL SUR S L,POL IND LOS RUBIALES CALLE 4,val,38.044146922009,-3.984169176679
613030,,NUEVAS TECNICAS DEL GAS,AVDA LES ERES 5A POL IND LES MASSES 46725 ROTOVA VALENCIA,val,38.933940635054,-0.252723212269
41073,,NUEVO,301 82 DONGGWANG-RO 11-GIL SEOCHO - GU SEOUL REPUBLIC OF KOREA,val,37.49447,127.01088
106853,,NUEVO CAMINO CO LTD,ROOM 20A KIU FU COMMERCIAL BUILING 300 LOCKHART ROAD WANCHA ;  ROOM 20A KIU FU COMMERCIAL BUILING 300 LOCKHART ROAD WANCHAI HONG KONG,val,22.278612448032,114.177599751473
355838,386.0,NUEVO CARNIC S A,AL LAGO MANAGUA MGA 1000 NI ;  AL LAGO MANAGUA MGA 10000 NI ;  AL LAGO MANAGUA MGA 25000 NI,val,-9.38333,-37.26667
260678,386.0,NUEVO CARNIC SA,10 5 CARRETERA NORTE 1000 MTRS AL NORTE MANAGUA NICARAGUA ; 10 CARRETERA NORTE KM 10 5 MANAGUA ; 1000MTS AL NORTE KM 10 5 CRRET NORTE MANAGUA,val,12.152484064814,-86.244456976268
510119,,NUEVO CL SLU,PI CAN BOADES CASTELLGALI CT 08297 SPAIN,val,41.6743194,1.8396048
554276,,NUEVO CORP,NO 300 SEC 2 TAIYUAN RD NORTH DIST ;  NO 300 SEC 2 TAIYUAN RD NORTH DIST 40465 TAICHUNG TAIWAN R O C TAICHUNG TW,test,24.164870113211,120.684477305358
649868,,NUEVO FREIGHT SYSTEMS INC,#601 5 SAMIL-DAERO 8-GIL JUNG-GU SEOUL KOREA 04552 KR,test,37.55986,126.99398
517504,,NUEVO LNS GUATEMALA S A,KM 9 CARRETERA AL ATLANTICO ZONA 17 INTERIOR BODEGA 2 GUATEMALA GUATEMALA,test,14.647872849501,-90.445453300184
517505,387.0,NUEVO POLYMERS PRIVATE LIMITED,W6 13 DLF PHASE-3 GURGAON 122002 IN,val,28.4923515,77.1076038
48313,387.0,NUEVO POLYMERS PVT LTD,KHEWAT NO 190/181 JHAJJAR-GURGAON RJHAJJAR HR 124103 IN ;  W6 13 DLF PHASE - 3 ;  W6 13 DLF PHASE - 3 GURGAON HARYANA-122002 122002 IN,val,28.4814504,77.1146493
480657,,NUEVOCARNIC S A,KM 10 5 CARRETERA NORTE 1000 MTS AL NORTE MANGUA NICARAGUA,val,12.152484064814,-86.244456976268
143596,,NUEVOPAK CO LTD,6/F FLAT B HENNESSY PLAZA 164-166 HENNESSY RD WAN CHAI,val,22.277435880284,114.173654641106
649869,,NUEVOPAK GLOBAL LTD,306 3/F YEN SHENG CENTRE 64 HOI YUEN ROAD KWUN TONG ; UNIT 306 3 F YEN SHENG CENTRE 64 HOI YUEN ROAD KWUN TONG KOWLOON HONG KONG ; UNIT 306 3/F YEN SHENG CENTRE 64 HOI YUEN ROAD,val,22.310777666192,114.225460334786
33625,,NUEVOSOL ENERGY PRIVATE LIMITED,85 86 92 INDRAKIRAN VILLAGE SANGAREDDY TS IN,val,17.526219,78.150136
4452,388.0,NUFARM CHEMICAL SHANGHAI CO,2505 LITONG PLAZA 1350 NORTH SICHUAN ROAD,val,16.2948,120.384
524872,388.0,NUFARM CHEMICAL SHANGHAI CO LTD,1350 NORTH SICHUAN ROAD SHANGHAI 200080 CHINA ;  1350 NORTH SICHUAN ROAD SHANGHAI CHINA 200080 CHINA ;  2505 LITONG PLAZA 1350 NORTH,val,31.22222,121.45806
502753,389.0,NUFARM GMBH & CO,KG ST -PETER-STRASSE 25 4020 LINZ AT,test,48.28803891702,14.324937981705
187156,389.0,NUFARM GMBH CO,KG A-4021 LINZ/ AUSTRIA ST PETERSTRASSE 25 LINZ,test,48.28803891702,14.324937981705
524873,,NUFARM LINZ,ST PETER-STRASSE 25 4021 / LINZ AUSTRIA,val,48.28803891702,14.324937981705
84666,,NUFARM S A,S IMMEUBLE WEST PLAZA 11 RUE DU DEBARCADERE 92700 COLOMBES,val,48.908446980132,2.234285977778
179854,390.0,NUFARM UK LIMITED,NUFARM WYKE LANE WYKE BRADFORD ;  WYKE LANE BRADFORD WEST YORKSHIRE BD12 GB ;  WYKE LANE BRADFORD WYK BD12 9EJ GB,val,53.738012101041,-1.762888447806
326377,390.0,NUFARM UK LTD,WYKE LANE BRADFORD WEST YORKSHIRE BD12 9EJ UNITED KINGDOM ; WYKE LANE WYKE BRADFORD WEST YORKSHIRE BD12 9EJ GB UNITED KINGDOM ; WYKE LANE WYKE CHEMICAL WORKS BRADFORD BD12 9EJ GB,val,53.741129899277,-1.755259540749
289934,,NUFASCO FASTENING SYSTEM CORP,1FL NO 8 ALLEY 48 LANE 21 KUNG YUAN N RD GANGSHAN DIST KAOHSIUNG CITY 820 TAIWAN R O C,test,22.799863015674,120.28883999227
41074,,NUFAST LOGISTICS CO LTD,#28 BEN GONG WEST 2ND ROAD BEN CH OU INDUSTRIAL PARK GANGSHAN 820 T AIWAN KAOHSIUNG 820 TW ; #28 BEN GONG WEST 2ND ROAD BEN CH OU INDUSTRIAL PARK GANGSHAN 820 T AIWAN KAOHSIUNG TW ; #28 BEN GONG WEST 2ND ROAD BEN CHOU INDUSTRIAL PARK GANGSHAN 820 TAIWAN,test,22.814767003439,120.269554993263
187157,,NUFLARE TECHNOLOGY INC,8-1 SHINSUGITACHO ISOGO-KU,val,35.385640494239,139.624367290933
693692,,NUFOER SL,C/ CHILE 10 OF 32,test,-41.880445886348,-73.840780618526
701032,,NUFORTH FZE,JEBEL ALI FREEZONE ; JEBEL ALI FREEZONE DUBAI UAE CN,test,25.0023887,55.0821341
488019,,NUFOX RUBBER LTD,UNIT 1 BENTLEY AVE MIDDLETON,val,44.950849001739,-65.076444980258
26281,,NUFRI SAT,1596 APLAU DE AGRESOL KM 1,val,0.0,0.0
399973,,NUFRI SL,CTRA DEL PALAU KM 1 MOLLERUSA CT 25230 SPAIN,val,41.635243011736,0.875620255416
77355,,NUFRI SOCIEDAD AGRARIA DE TRANSFORM,CTRA PALAU DE ANGLESOLA - KM 1 MOLLERUSSA CATALUNYA CATALONIA 252 SPAIN,val,41.651725994536,0.886222237382
41075,,NUG NORDIC URBAN GMBH,FRIEDRICHSTR 69 BERLIN 10117 DE ; QUARTIER 205 STADTMITTE 2 UG FRIEDRICHSTR 69 BERLIN 10117 DE,val,52.512810813502,13.390379582248
708468,,NUGABANT BASKILI URUNLER SAN VE TI,CAVUSOGLU MAH YAKACIK CAD NO: 130 KARTAL / ISTANBUL,val,40.899665817106,29.204317736069
421944,,NUGAN ESTATE PTY LTD,580 KIDMAN WAY ;  580 KIDMAN WAY GRIFFITH NSW ;  580 KIDMAN WAY NSW WILLBRIGGIE-AU2680,val,-34.430916530944,146.039587733893
179855,,NUGBARI LLC,50 TSINTSADZE STREET TBILISI 0160 GEORGIA TEL: 0322149044,val,41.6936283,44.8016185
143597,,NUGEN PHARMA SHANGHAI CO LTD,ROOM 368 PART 302 NO 211 NORTH FUTE ROAD CHINA SHANGHAI PILOT FREE TRADE ZONE ;  ROOM 368 PART 302 NO 211 NORTH FUTE ROAD CHINA SHANGHAI PILOT FREE TRADE ZONE 201200 ;  ROOM 368 PART 302 NO 211 NORTH FUTEROAD CHINA SHANGHAI PILOT FREE,val,31.22222,121.45806
341109,,NUGIADA TOOLS SRL,RNC # 132-39148-9 AUTOPISTA 6 DE NOVIEMBRE LA GUANDULERA SAN CRISTOBAL,test,18.43148,-70.12035
70058,,NUGO TECHNOLOGY,4 WARWICK COURT SAXON BUSINESS PARK STOKE PRIOR B60 4AD GB,test,52.297844082256,-2.074651709793
19089,391.0,NUH CIMENTO SANAYI A S,AKYAR MEVKII HEREKE PK7 ; HACI AKIF MAH D-100 KARAYOLU CAD NO: 92 HEREKE 41800 KOCAELI ; HACI AKIF MAH D-100 KARAYOLU CAD NO: 92 HEREKE 41800 KOCAELI TURKIYE,val,40.781846600949,29.605079912397
260679,391.0,NUH CIMENTO SANAYI ANONIM SIRKETI HACI AKIF MH D,100 KARAYOLU CD NO 92 HEREKE KORFEZ KOC AELI TURKIYE; 100 KARAYOLU CD NO 92 HEREKE KORFEZ KOCAELI TURKIYE; 100 KARAYOLU CD NO 92 HEREKE KORFEZ/KOCAELI TURKEY,val,40.781846600949,29.605079912397
414684,391.0,NUH CIMENTO SANAYI AS,HACI AKIF MAH D-100 KARAYOLU CAD 92 HEREKE 41800 KOCAELI TURKIYE,val,40.781846600949,29.605079912397
121638,391.0,NUH CIMENTO SANAYI AS HACI AKIF MAH D,100 KARAYOLU CAD NO 92 HEREKE 41800 KOCAELI TURKEY; 100 KARAYOLU NO 92 HEREKE TURKEY 41800 KOCAELI TURKIYE,val,40.781846600949,29.605079912397
715786,391.0,NUH CIMENTO SANAYI AS HACI AKIF MH D,100 KARAYOLUE CO NO 92 HEREKE KORFEX KCOAELI TURKEY,val,40.781846600949,29.605079912397
223976,391.0,NUH CIMENTO SANAYI AS HACI AKIF MH D 100 KARAYOLUE CO,NO 92 HEREKE KORFEX KCOAELI TURKIYE,val,40.78611,29.61472
510120,391.0,NUH CIMENTO SANAYI AS HACI AKIF MH D100 KARAYOLU CD,NO 9 2,val,45.812795966997,8.524707899586
561676,,NUH IC VE DIS TICARET LIMITED,SIRKE SANAYI MAH 60115 NOLU CAD NO:1/26 1 SEHITKAMIL GAZIANTEP SEHITKAMIL GAZI ANTEP TURKEY 27000 ;  SIRKETI SANAYI MAH 60115 NOLU CAD NO 2/261 SEHITKAMIL / GAZIANTEP,test,37.068726,37.35083
686396,,NUH YAPI URUNLERI A S,HACI AKIF MAH NUH CIMENTO CAD NO:32 KORFEZ,val,40.791742851435,29.596493850146
708469,,NUHEALTH JSC,PLOVDIV 4003 176 VASIL APRILOV BUL BULGARIA,test,42.162777560886,24.728151595793
99426,392.0,NUHUN ANKARA MAKARNASI SANAYI VE TICARET AS ALTINORDU CAD,NO 1 SINCAN O S B SINCAN ANKARA 90 312 341 21 00,val,39.96561,32.57659
311936,392.0,NUHUN ANKARA SAN VE TIC AS ALTINORDU CAD,NO 1 SINCAN O S B ANKARA TURKEY TEL +90 312 341 21 00,val,39.96561,32.57659
671717,,NUI 82 APEX,ROAD APEX EAST,val,12.229379158842,0.921993084524
238624,,NUINTEK CO LTD,243 EUMBONGMYEON RO EUMBONG MYEON ASAN SI CHUNGCHEONGNAM DO KOREA ZIP 31423 ;  243 EUMBONGMYEON RO EUMBONG MYEON ASANSI CHUNGCHEONGNAM DO KOREA31423 ;  243 EUMBONGMYEON-RO EUMBONG-MYEON ASAN SI CHUNGCHEONGNAM-DO KOREA,val,36.85696,127.06005
635061,,NUK AUTO PARTS CO LTD,NO 28 LANE 11 SHUANG LIEN ST ;  TAIWAN,test,25.058244995334,121.520002010055
627730,,NUKA SANDALYE SAN VE TIC LTD,S YENIDOGAN MAH CANER SOK NO:26 BAYR E-MAIL:INFO@NUKASANDALYE COM PHONE:+9005456488322,test,20.8411156,75.0518416
723179,,NUKABE CORP,2457-2 KURAGANO-MACHI TAKASAKI-SHI,test,36.298316049528,139.06023536765
238625,,NUKAMEL,RUBENSSTRAAT 175 EDE 6717 VE NL,val,52.016041605741,5.653389592494
701033,,NUKLEARNA ELEKTRARNA KRSKO,VRBINA 12 KRSKO 8270 SI,val,45.937993701519,15.517126245199
583844,,NUKLEO PROJECT,VIA G ROSSA 5,val,45.068660802013,7.463531132876
106854,,NUKLEUS SAGLIK URUNLERI TANI HIZMET,KAZIM DIRIK MAH UNIVERSITE CAD 79/24,test,38.444952088615,27.185533841693
671718,393.0,NUKON IC VE DIS TIC A S,BTSO ORG SAN BOL ALI OSMAN SONMEZ BULVARI NO:7/B / NILUFER ; BTSO ORGANIZE SAN BOLGESI ALI OSMAN,val,40.240902441574,28.964395260103
495282,393.0,NUKON IC VE DIS TIC AS ORGANIZE SANAYI BOLGESI ALI OSMAN SONMEZ BULVARI,NO 7/B NILUFER/BURSA/TURKEY TEL 0224 241 69 69,val,40.238697808347,28.930482300432
267900,394.0,NUKONCEPT NEW FURNITURE SDN,BHG LOT 1247 MUKIM 12 KAWASAN PERINDUSTRIAN VALDOR 14200 SUNGAI BAKAP SEBERANG PERAI SELATAN PEN,val,5.22818,100.491
